Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003476,Male,Yes,3+,Graduate,No,6611,755,,120.0,1.0,Semiurban,N
LP003477,Female,Yes,2,Graduate,Yes,22117,0,110.0,360.0,1.0,Urban,Y
LP003478,Female,No,1,Graduate,No,5273,0,90.0,360.0,1.0,Semiurban,Y
LP003479,Female,No,0,Graduate,No,3232,0,76.0,360.0,1.0,Rural,Y
LP003480,Male,No,1,Graduate,Yes,4332,0,236.0,360.0,1.0,Urban,Y
LP003481,Male,Yes,2,Not Graduate,No,696,0,59.0,360.0,1.0,Rural,Y
LP003482,Female,Yes,0,Graduate,No,2023,1527,174.0,240.0,1.0,Semiurban,Y
LP003483,Female,Yes,3+,Graduate,No,5540,5537,135.0,360.0,1.0,Rural,Y
LP003484,Male,No,3+,Graduate,,8353,1040,99.0,360.0,1.0,Urban,Y
LP003485,Female,Yes,0,Graduate,No,3371,0,90.0,360.0,1.0,Semiurban,Y
LP003486,Female,Yes,3+,Not Graduate,No,5024,2116,135.0,300.0,1.0,Rural,Y
LP003487,Male,No,2,Graduate,,7951,0,99.0,180.0,1.0,Semiurban,Y
LP003488,Female,No,2,Graduate,No,2694,0,97.0,360.0,1.0,Urban,Y
LP003489,Male,Yes,0,Graduate,Yes,4075,0,231.0,360.0,1.0,Rural,Y
LP003490,Male,No,3+,Not Graduate,No,1124,0,123.0,360.0,1.0,Semiurban,Y
LP003491,Male,Yes,1,Not Graduate,No,4374,1224,134.0,360.0,1.0,Semiurban,N
LP003492,Male,Yes,2,Graduate,No,4457,3398,86.0,360.0,1.0,Urban,N
LP003493,Female,Yes,0,Graduate,No,7918,559,232.0,360.0,1.0,Rural,Y
LP003494,Male,Yes,,Graduate,No,4277,0,262.0,360.0,1.0,Rural,Y
LP003495,Male,No,3+,Graduate,Yes,3257,0,151.0,240.0,1.0,Semiurban,Y
LP003496,Female,Yes,1,Graduate,No,7382,1035,294.0,300.0,0.0,Urban,N
LP003497,Female,Yes,0,Graduate,,1226,0,99.0,300.0,1.0,Semiurban,Y
LP003498,Female,No,2,Graduate,No,3571,0,222.0,360.0,1.0,Urban,Y
LP003499,Male,Yes,0,Graduate,No,2688,0,109.0,60.0,1.0,Semiurban,Y
LP003500,Female,Yes,3+,Graduate,No,11987,1227,103.0,60.0,1.0,Semiurban,Y
LP003501,Male,Yes,3+,Graduate,No,13868,0,289.0,360.0,1.0,Urban,Y
LP003502,Male,Yes,0,Graduate,No,5854,0,109.0,180.0,1.0,Rural,Y
LP003503,Male,Yes,1,Graduate,No,3052,1444,79.0,360.0,1.0,Semiurban,Y
LP003504,Male,Yes,3+,Not Graduate,No,8256,2103,49.0,360.0,0.0,Semiurban,N
LP003505,Female,No,3+,Graduate,,2824,0,134.0,,1.0,Semiurban,Y
LP003506,Male,Yes,1,Not Graduate,No,1097,0,76.0,360.0,1.0,Rural,Y
LP003507,Male,,2,Graduate,No,1222,0,,360.0,0.0,Semiurban,N
LP003508,Female,Yes,1,Graduate,No,4752,0,349.0,360.0,1.0,Rural,Y
LP003509,Male,No,0,Graduate,No,1458,0,25.0,36.0,1.0,Urban,Y
LP003510,Male,Yes,,Graduate,No,11184,1584,330.0,360.0,1.0,Urban,Y
LP003511,Female,Yes,0,Not Graduate,,1849,1218,87.0,120.0,1.0,Semiurban,Y
LP003512,Female,No,0,Graduate,Yes,2601,0,267.0,360.0,1.0,Urban,Y
LP003513,Female,Yes,1,Not Graduate,Yes,7518,0,240.0,360.0,0.0,Semiurban,N
LP003514,Female,Yes,3+,Graduate,No,7858,0,280.0,480.0,0.0,Semiurban,Y
LP003515,Female,Yes,0,Graduate,No,13111,2798,361.0,360.0,1.0,Urban,Y
LP003516,Female,,0,Graduate,No,1473,0,71.0,360.0,1.0,Urban,Y
LP003517,Male,No,0,Graduate,No,1284,0,75.0,36.0,1.0,Urban,Y
LP003518,Male,Yes,0,Graduate,Yes,16555,2072,209.0,36.0,1.0,Urban,Y
LP003519,Male,Yes,,Not Graduate,No,435,1508,142.0,360.0,1.0,Urban,N
LP003520,Female,Yes,1,Not Graduate,Yes,1652,1879,194.0,12.0,1.0,Urban,Y
LP003521,Male,Yes,0,Graduate,No,4609,0,110.0,480.0,1.0,Rural,Y
LP003522,Female,Yes,3+,Graduate,No,1874,1624,218.0,480.0,1.0,Urban,Y
LP003523,Male,No,0,Graduate,No,5101,0,65.0,240.0,0.0,Urban,N
LP003524,Male,Yes,1,Graduate,,2845,901,394.0,360.0,1.0,Rural,Y
LP003525,Male,No,2,Not Graduate,No,6238,423,522.0,360.0,1.0,Rural,Y
LP003526,Male,No,,Graduate,No,7090,0,49.0,180.0,1.0,Urban,N
LP003527,Male,Yes,0,Graduate,No,5317,0,317.0,360.0,0.0,Rural,N
LP003528,Male,No,2,Not Graduate,Yes,2890,0,51.0,360.0,1.0,Rural,Y
LP003529,Female,No,1,Graduate,No,2271,0,184.0,360.0,1.0,Rural,Y
LP003530,Male,Yes,2,Not Graduate,No,2471,915,79.0,360.0,0.0,Semiurban,N
LP003531,Male,Yes,0,Graduate,No,1996,791,172.0,240.0,1.0,Semiurban,Y
LP003532,Male,Yes,2,Graduate,No,15460,780,67.0,360.0,1.0,Rural,N
LP003533,Male,Yes,1,Graduate,No,5472,644,167.0,360.0,1.0,Semiurban,Y
LP003534,Male,No,2,Graduate,No,2526,464,121.0,120.0,1.0,Rural,Y
LP003535,Female,,3+,Graduate,No,12305,190,116.0,480.0,1.0,Urban,Y
LP003536,,Yes,3+,Graduate,Yes,5825,2857,163.0,480.0,0.0,Semiurban,Y
LP003537,Male,Yes,,Graduate,No,11039,1627,52.0,480.0,1.0,Rural,Y
LP003538,Male,Yes,0,Graduate,No,10823,9014,188.0,360.0,1.0,Urban,Y
LP003539,Male,No,0,Graduate,No,5905,0,113.0,240.0,1.0,Urban,Y
LP003540,Male,No,1,Graduate,No,1948,0,57.0,360.0,1.0,Rural,N
LP003541,Female,No,0,Not Graduate,No,1849,0,195.0,360.0,1.0,Rural,N
LP003542,Male,Yes,2,Graduate,No,45840,0,95.0,360.0,1.0,Rural,Y
LP003543,Female,Yes,2,Graduate,No,3107,221,130.0,360.0,1.0,Rural,Y
LP003544,Male,No,1,Graduate,,3762,0,160.0,240.0,0.0,Urban,N
LP003545,Male,Yes,0,Graduate,No,3272,0,129.0,360.0,1.0,Semiurban,Y
LP003546,Male,No,3+,Not Graduate,No,1464,0,131.0,,1.0,Semiurban,Y
LP003547,Male,Yes,1,Graduate,No,7027,967,185.0,360.0,1.0,Urban,Y
LP003548,Female,Yes,1,Graduate,No,1862,3734,115.0,360.0,0.0,Urban,N
LP003549,Male,Yes,1,Graduate,No,2591,0,235.0,,1.0,Semiurban,Y
LP003550,Female,No,0,Graduate,No,5435,0,252.0,360.0,0.0,Semiurban,Y
LP003551,Female,Yes,2,Graduate,No,3778,4290,97.0,240.0,1.0,Semiurban,Y
LP003552,Male,No,0,Graduate,No,4944,0,98.0,36.0,1.0,Semiurban,Y
LP003553,Male,Yes,1,Graduate,No,4358,515,189.0,360.0,1.0,Semiurban,Y
LP003554,Male,Yes,0,Graduate,No,2075,0,337.0,360.0,1.0,Urban,Y
LP003555,Male,No,0,Graduate,No,11521,0,245.0,120.0,1.0,Urban,Y
LP003556,Female,Yes,0,Graduate,No,9348,751,81.0,360.0,1.0,Semiurban,Y
LP003557,Male,Yes,0,Graduate,No,2389,275,114.0,240.0,,Semiurban,Y
LP003558,Female,No,3+,Graduate,No,6062,0,85.0,360.0,1.0,Rural,Y
LP003559,Male,No,2,Graduate,No,3232,0,301.0,360.0,1.0,Semiurban,Y
LP003560,Male,Yes,0,Graduate,No,8992,1336,169.0,120.0,1.0,Rural,N
LP003561,Female,,0,Graduate,No,7772,0,77.0,12.0,1.0,Rural,Y
LP003562,Male,Yes,2,Graduate,No,10061,0,105.0,360.0,0.0,Semiurban,N
LP003563,Female,Yes,0,Graduate,No,2402,0,79.0,480.0,1.0,Semiurban,Y
LP003564,Male,Yes,1,Graduate,Yes,2488,702,107.0,480.0,1.0,Rural,Y
LP003565,Female,Yes,0,Graduate,No,1328,1591,183.0,120.0,1.0,Urban,Y
LP003566,Female,Yes,1,Graduate,No,25307,1599,95.0,360.0,1.0,Semiurban,Y
LP003567,Female,Yes,3+,Graduate,No,8014,1486,141.0,120.0,,Semiurban,Y
LP003568,Male,No,0,Graduate,No,9988,0,159.0,480.0,1.0,Semiurban,Y
LP003569,Female,Yes,3+,Graduate,No,1751,0,46.0,360.0,1.0,Rural,Y
LP003570,Male,Yes,3+,Graduate,No,6721,0,52.0,360.0,,Urban,Y
LP003571,Female,No,3+,Not Graduate,No,880,0,103.0,360.0,1.0,Urban,Y
LP003572,Male,No,2,Graduate,No,5977,0,82.0,120.0,1.0,Urban,Y
LP003573,Male,Yes,3+,Graduate,No,4506,2620,168.0,360.0,1.0,Rural,Y
LP003574,Male,No,1,Graduate,,3663,548,110.0,480.0,1.0,Urban,Y
LP003575,Male,No,3+,Graduate,,3126,0,199.0,360.0,1.0,Semiurban,Y
LP003576,Male,Yes,0,Not Graduate,Yes,7818,980,176.0,360.0,1.0,Urban,N
LP003577,Female,Yes,2,Graduate,Yes,4273,0,215.0,300.0,1.0,Semiurban,Y
LP003578,Male,Yes,1,Graduate,No,10718,1150,100.0,180.0,1.0,Semiurban,Y
LP003579,Female,No,0,Graduate,Yes,5820,0,118.0,180.0,1.0,Urban,Y
LP003580,Male,Yes,0,Graduate,No,5669,3615,405.0,180.0,1.0,Semiurban,Y
LP003581,Female,Yes,0,Not Graduate,No,3857,1650,75.0,360.0,1.0,Urban,Y
LP003582,Female,No,1,Graduate,No,5995,0,193.0,360.0,1.0,Urban,N
LP003583,Male,Yes,0,Graduate,No,5158,1286,234.0,300.0,1.0,Semiurban,Y
LP003584,Female,Yes,0,Graduate,No,18019,2083,174.0,480.0,1.0,Semiurban,Y
LP003585,Female,No,0,Not Graduate,No,5617,0,219.0,360.0,1.0,Urban,Y
LP003586,Female,No,1,Graduate,No,844,0,134.0,360.0,1.0,Semiurban,Y
LP003587,Male,No,0,Graduate,Yes,5243,0,175.0,360.0,,Semiurban,Y
LP003588,Male,Yes,0,Graduate,No,11683,0,151.0,360.0,0.0,Rural,N
LP003589,Female,Yes,0,Graduate,,2621,0,61.0,480.0,,Semiurban,Y
LP003590,Male,Yes,1,Graduate,No,4460,3082,119.0,360.0,1.0,Rural,Y
LP003591,Female,Yes,0,Graduate,No,4682,1772,58.0,360.0,1.0,Semiurban,Y
LP003592,Male,Yes,3+,Graduate,No,12517,629,190.0,480.0,1.0,Rural,Y
LP003593,Female,No,0,Graduate,No,2252,0,151.0,360.0,1.0,Urban,Y
LP003594,Male,No,0,Not Graduate,Yes,2024,0,226.0,84.0,1.0,Semiurban,Y
LP003595,Male,Yes,1,Not Graduate,No,3746,1929,71.0,180.0,1.0,Semiurban,Y
LP003596,Female,Yes,3+,Graduate,Yes,7510,586,141.0,480.0,,Semiurban,Y
LP003597,Female,Yes,1,Graduate,No,6243,0,144.0,480.0,1.0,Rural,Y
LP003598,Female,Yes,0,Not Graduate,No,3325,1880,406.0,360.0,1.0,Semiurban,Y
LP003599,Female,No,1,Graduate,No,4117,0,120.0,360.0,1.0,Urban,Y
LP003600,Male,Yes,1,Not Graduate,,3882,0,99.0,360.0,1.0,Semiurban,Y
LP003601,Male,No,1,Graduate,No,5082,0,136.0,360.0,1.0,Rural,Y
LP003602,Male,Yes,3+,Graduate,No,3782,0,333.0,360.0,1.0,Urban,N
LP003603,Male,Yes,3+,Graduate,No,4267,0,215.0,360.0,1.0,Urban,Y
LP003604,Male,No,1,Graduate,,3131,0,192.0,360.0,1.0,Semiurban,Y
LP003605,Female,Yes,0,Graduate,No,2806,11615,118.0,60.0,1.0,Urban,Y
LP003606,Male,Yes,1,Graduate,No,6389,1084,118.0,360.0,0.0,Urban,N
LP003607,Male,Yes,3+,Graduate,No,1901,999,305.0,,1.0,Rural,Y
LP003608,Male,Yes,3+,Graduate,No,6958,0,106.0,360.0,0.0,Rural,N
LP003609,Male,Yes,0,Graduate,Yes,5056,2008,102.0,480.0,0.0,Semiurban,N
LP003610,Male,Yes,0,Graduate,No,4158,1448,53.0,360.0,1.0,Rural,Y
LP003611,Male,Yes,0,Graduate,No,3963,618,57.0,360.0,0.0,Rural,N
LP003612,Male,Yes,2,Graduate,No,6167,0,250.0,360.0,1.0,Semiurban,Y
LP003613,Male,Yes,1,Graduate,No,11638,0,44.0,360.0,,Rural,Y
LP003614,Female,No,0,Graduate,No,14361,0,325.0,180.0,1.0,Rural,Y
LP003615,Male,No,0,Not Graduate,No,5329,853,116.0,360.0,1.0,Semiurban,N
LP003616,Female,Yes,0,Graduate,No,4679,0,,120.0,0.0,Urban,N
LP003617,Male,Yes,3+,Graduate,No,7477,3077,240.0,360.0,,Urban,Y
LP003618,Male,Yes,,Graduate,No,1194,3777,96.0,360.0,1.0,Semiurban,Y
LP003619,Male,Yes,0,Graduate,No,6601,532,186.0,360.0,1.0,Urban,Y
LP003620,Female,Yes,2,Graduate,No,5728,0,76.0,240.0,1.0,Urban,Y
LP003621,Male,No,1,Graduate,No,1629,0,94.0,360.0,1.0,Semiurban,Y
LP003622,Male,Yes,2,Graduate,No,3048,1274,170.0,360.0,1.0,Urban,Y
LP003623,Male,Yes,2,Graduate,,5326,0,168.0,180.0,0.0,Urban,N
LP003624,,No,0,Graduate,No,5699,0,163.0,360.0,1.0,Rural,Y
LP003625,Male,No,,Graduate,Yes,11183,401,302.0,360.0,1.0,Urban,Y
LP003626,Male,Yes,0,Not Graduate,No,7984,1276,128.0,360.0,1.0,Semiurban,Y
LP003627,Female,Yes,,Graduate,No,4036,0,325.0,180.0,1.0,Semiurban,Y
LP003628,Male,No,3+,Not Graduate,Yes,1737,0,138.0,360.0,1.0,Rural,Y
LP003629,Male,Yes,0,Graduate,No,7587,3854,187.0,360.0,1.0,Urban,Y
LP003630,Male,No,2,Graduate,No,10271,0,200.0,360.0,,Urban,Y
LP003631,Male,No,2,Graduate,No,10136,0,101.0,480.0,1.0,Semiurban,Y
LP003632,Female,Yes,3+,Graduate,No,6038,10038,150.0,360.0,0.0,Semiurban,N
LP003633,Male,Yes,1,Graduate,Yes,22024,3019,60.0,360.0,1.0,Rural,Y
LP003634,Male,Yes,0,Not Graduate,No,2257,332,142.0,360.0,1.0,Urban,N
LP003635,Male,Yes,2,Graduate,No,12576,2765,139.0,360.0,1.0,Urban,Y
LP003636,Male,Yes,2,Not Graduate,No,1268,691,180.0,360.0,1.0,Urban,Y
LP003637,Female,No,2,Graduate,No,1019,0,125.0,480.0,1.0,Semiurban,Y
LP003638,Male,No,3+,Graduate,No,2069,0,358.0,360.0,1.0,Urban,Y
LP003639,Female,No,0,Graduate,Yes,4132,0,52.0,360.0,1.0,Urban,Y
LP003640,Male,No,2,Not Graduate,Yes,3642,0,70.0,480.0,1.0,Semiurban,N
LP003641,Male,No,0,Graduate,No,2425,0,79.0,480.0,1.0,Urban,Y
LP003642,Male,Yes,1,Not Graduate,No,2930,2643,131.0,360.0,,Urban,Y
LP003643,Female,Yes,0,Graduate,No,6771,0,87.0,360.0,1.0,Urban,Y
LP003644,Male,Yes,0,Not Graduate,No,3392,0,70.0,360.0,1.0,Rural,Y
LP003645,Male,Yes,0,Not Graduate,No,2466,1627,101.0,,1.0,Semiurban,Y
LP003646,Female,Yes,2,Graduate,No,9717,1795,59.0,180.0,1.0,Semiurban,Y
LP003647,Male,Yes,3+,Graduate,No,2643,0,163.0,120.0,0.0,Semiurban,N
LP003648,Male,Yes,0,Graduate,No,3801,562,158.0,36.0,0.0,Rural,Y
LP003649,Male,Yes,1,Not Graduate,No,1886,374,66.0,180.0,1.0,Urban,N
LP003650,Female,No,0,Graduate,No,6797,0,216.0,360.0,1.0,Urban,Y
LP003651,Male,Yes,1,Graduate,No,3372,0,64.0,360.0,1.0,Rural,Y
LP003652,Male,Yes,0,Not Graduate,Yes,4722,13765,99.0,360.0,1.0,Semiurban,Y
LP003653,Male,Yes,1,Graduate,No,7559,0,152.0,360.0,1.0,Rural,Y
LP003654,Male,Yes,3+,Graduate,No,3198,679,139.0,360.0,,Semiurban,Y
LP003655,Male,Yes,1,Graduate,No,1573,0,,36.0,1.0,Semiurban,Y
LP003656,Male,Yes,2,Graduate,No,3841,533,171.0,360.0,0.0,Semiurban,Y
LP003657,Male,Yes,2,Graduate,No,2651,0,130.0,360.0,0.0,Urban,Y
LP003658,Male,No,0,Graduate,Yes,3953,0,380.0,300.0,1.0,Rural,Y
LP003659,Female,Yes,0,Not Graduate,No,541,187,186.0,300.0,1.0,Semiurban,Y
LP003660,Male,No,0,Graduate,No,1551,0,301.0,180.0,0.0,Urban,N
LP003661,Male,No,1,Not Graduate,No,4536,0,79.0,360.0,1.0,Urban,Y
LP003662,Female,Yes,3+,Graduate,No,2417,0,56.0,360.0,1.0,Semiurban,Y
LP003663,Female,Yes,1,Not Graduate,,5717,2071,278.0,360.0,0.0,Urban,N
LP003664,Male,Yes,1,Graduate,No,2792,0,162.0,240.0,,Urban,Y
LP003665,Male,No,0,Graduate,No,6100,0,367.0,300.0,1.0,Urban,Y
LP003666,Male,No,0,Not Graduate,No,2287,406,249.0,300.0,,Rural,Y
LP003667,Male,No,3+,Graduate,No,6783,0,241.0,,1.0,Semiurban,Y
LP003668,Male,No,0,Not Graduate,No,2287,0,172.0,360.0,1.0,Urban,Y
LP003669,Male,Yes,2,Graduate,No,5108,611,,180.0,0.0,Urban,Y
LP003670,Male,No,0,Graduate,Yes,13360,0,77.0,360.0,1.0,Rural,Y
LP003671,Male,Yes,0,Graduate,No,6040,1010,44.0,360.0,1.0,Semiurban,Y
LP003672,Male,Yes,0,Not Graduate,No,1724,664,100.0,360.0,1.0,Urban,N
LP003673,Male,Yes,3+,Graduate,No,1316,669,133.0,480.0,1.0,Rural,Y
LP003674,Male,No,0,Graduate,Yes,5592,0,127.0,360.0,1.0,Urban,Y
LP003675,Female,Yes,2,Graduate,No,5882,961,135.0,360.0,1.0,Urban,Y
LP003676,Female,Yes,0,Graduate,No,4915,1972,41.0,360.0,0.0,Urban,N
LP003677,Male,Yes,1,Not Graduate,No,1524,542,149.0,300.0,1.0,Rural,Y
LP003678,Male,No,1,Not Graduate,No,2976,905,311.0,360.0,1.0,Rural,N
LP003679,Male,Yes,1,Graduate,No,6828,865,86.0,180.0,0.0,Semiurban,Y
LP003680,Male,Yes,0,Graduate,No,11001,0,61.0,360.0,0.0,Semiurban,N
LP003681,Female,Yes,0,Graduate,Yes,5182,0,56.0,360.0,0.0,Urban,N
LP003682,Male,Yes,3+,Graduate,No,21960,1619,94.0,360.0,1.0,Urban,Y
LP003683,Male,No,1,Not Graduate,No,6936,472,109.0,480.0,1.0,Urban,Y
LP003684,Male,No,0,Graduate,No,4961,0,148.0,480.0,1.0,Rural,Y
LP003685,Male,No,1,Graduate,No,5271,0,204.0,360.0,1.0,Semiurban,Y
LP003686,Male,No,0,Graduate,No,10968,445,78.0,180.0,1.0,Semiurban,Y
LP003687,Male,Yes,1,Not Graduate,No,1442,587,100.0,360.0,1.0,Rural,Y
LP003688,Female,Yes,1,Graduate,No,2639,578,54.0,360.0,0.0,Urban,N
LP003689,Male,Yes,0,Not Graduate,Yes,1576,0,183.0,360.0,1.0,Urban,Y
LP003690,Male,No,1,Graduate,No,3767,0,107.0,300.0,1.0,Semiurban,Y
LP003691,,Yes,1,Graduate,No,2542,0,117.0,360.0,,Rural,Y
LP003692,Male,No,3+,Not Graduate,No,2141,0,273.0,360.0,1.0,Urban,N
LP003693,Male,Yes,2,Graduate,No,4347,0,141.0,,1.0,Urban,N
LP003694,Male,Yes,1,Not Graduate,No,1101,3517,338.0,480.0,,Urban,Y
LP003695,Female,Yes,2,Graduate,,10808,406,201.0,360.0,,Rural,Y
LP003696,Male,No,0,Not Graduate,No,5853,0,105.0,360.0,1.0,Urban,Y
LP003697,Male,No,2,Graduate,,4451,0,72.0,360.0,1.0,Semiurban,Y
LP003698,Male,Yes,0,Graduate,No,11651,306,122.0,360.0,1.0,Rural,Y
LP003699,Male,No,0,Not Graduate,No,3472,0,233.0,180.0,1.0,Semiurban,Y
LP003700,Male,No,1,Not Graduate,No,5510,0,62.0,120.0,1.0,Urban,Y
LP003701,Female,Yes,0,Not Graduate,No,1116,1487,95.0,60.0,1.0,Urban,Y
LP003702,Male,No,2,Graduate,No,3573,1937,84.0,60.0,,Urban,N
LP003703,Male,Yes,1,Graduate,No,6689,0,105.0,360.0,,Rural,Y
LP003704,Male,Yes,0,Graduate,Yes,5396,0,166.0,180.0,1.0,Rural,Y
LP003705,Male,Yes,0,Graduate,No,3966,747,148.0,360.0,1.0,Urban,Y
LP003706,Male,Yes,1,Graduate,Yes,5586,0,147.0,300.0,1.0,Semiurban,Y
LP003707,Male,Yes,2,Graduate,No,5668,2378,62.0,480.0,1.0,Urban,Y
LP003708,Male,Yes,2,Graduate,Yes,6453,0,197.0,360.0,0.0,Semiurban,N
LP003709,Male,Yes,0,Graduate,Yes,16527,542,231.0,180.0,1.0,Semiurban,Y
LP003710,Female,No,2,Not Graduate,No,1417,0,117.0,180.0,1.0,Rural,Y
LP003711,Female,Yes,0,Not Graduate,No,2868,1589,81.0,180.0,,Semiurban,Y
LP003712,Female,Yes,0,Graduate,Yes,9485,0,209.0,180.0,0.0,Urban,N
LP003713,Female,Yes,1,Not Graduate,No,1201,0,279.0,360.0,1.0,Semiurban,Y
LP003714,Female,Yes,0,Not Graduate,No,2157,2247,165.0,180.0,1.0,Rural,Y
LP003715,Female,No,0,Graduate,,6721,0,89.0,360.0,1.0,Semiurban,Y
LP003716,Female,No,0,Graduate,Yes,15944,3159,74.0,360.0,1.0,Rural,Y
LP003717,Female,,2,Not Graduate,No,2947,2881,183.0,360.0,1.0,Semiurban,Y
LP003718,Female,No,3+,Graduate,No,7278,0,56.0,360.0,1.0,Semiurban,Y
LP003719,Female,Yes,3+,Graduate,,7595,825,62.0,120.0,1.0,Semiurban,Y
LP003720,Male,No,0,Graduate,,741,0,150.0,360.0,1.0,Rural,Y
LP003721,Male,Yes,1,Graduate,Yes,6324,0,318.0,360.0,1.0,Semiurban,Y
LP003722,Male,Yes,2,Graduate,No,3350,2779,252.0,12.0,1.0,Semiurban,Y
LP003723,Female,Yes,0,Graduate,No,11814,1491,165.0,360.0,1.0,Rural,Y
LP003724,Male,Yes,,Graduate,No,7003,2072,42.0,,1.0,Urban,Y
LP003725,Female,Yes,0,Not Graduate,No,4762,534,34.0,36.0,,Urban,Y
LP003726,Female,Yes,1,Graduate,No,6233,2041,122.0,360.0,1.0,Urban,Y
LP003727,Female,Yes,2,Not Graduate,No,2887,4002,354.0,480.0,1.0,Semiurban,N
LP003728,Male,No,0,Graduate,No,7655,0,82.0,360.0,1.0,Rural,Y
LP003729,Female,No,0,Not Graduate,No,2660,1197,215.0,360.0,1.0,Semiurban,Y
LP003730,Female,Yes,2,Graduate,No,10247,0,159.0,360.0,0.0,Semiurban,N
LP003731,Female,No,1,Not Graduate,,1817,0,97.0,480.0,1.0,Urban,Y
LP003732,Female,Yes,0,Not Graduate,No,5295,0,107.0,240.0,,Rural,Y
LP003733,Male,No,0,Graduate,,3512,0,53.0,360.0,0.0,Urban,Y
LP003734,Male,Yes,3+,Graduate,Yes,9336,4199,171.0,360.0,1.0,Urban,Y
LP003735,Male,No,1,Not Graduate,No,971,0,93.0,360.0,0.0,Rural,Y
LP003736,Female,No,,Graduate,No,5299,0,214.0,360.0,1.0,Rural,Y
LP003737,Male,No,,Graduate,Yes,5441,0,118.0,360.0,1.0,Urban,Y
LP003738,Female,No,3+,Graduate,No,4317,0,114.0,360.0,1.0,Semiurban,Y
LP003739,Female,Yes,0,Not Graduate,No,854,0,,360.0,1.0,Rural,Y
LP003740,Male,No,0,Graduate,No,4543,0,157.0,180.0,1.0,Urban,Y
LP003741,Male,Yes,0,Graduate,,4838,0,177.0,360.0,1.0,Rural,Y
LP003742,Male,Yes,2,Graduate,No,1396,247,268.0,12.0,,Urban,Y
LP003743,Female,No,0,Graduate,No,2104,0,84.0,360.0,1.0,Semiurban,N
LP003744,Male,Yes,0,Not Graduate,No,2988,391,155.0,360.0,1.0,Urban,Y
LP003745,Male,Yes,0,Not Graduate,Yes,4743,488,167.0,360.0,1.0,Urban,N
LP003746,Female,No,1,Graduate,No,4303,0,66.0,300.0,1.0,Urban,Y
LP003747,,Yes,1,Graduate,No,4578,0,95.0,360.0,1.0,Urban,Y
LP003748,Female,Yes,0,Graduate,No,4525,0,69.0,360.0,1.0,Rural,Y
LP003749,Male,Yes,0,Graduate,No,3120,0,73.0,360.0,,Semiurban,Y
LP003750,Male,No,2,Not Graduate,No,2402,0,108.0,360.0,1.0,Urban,N
LP003751,Male,No,0,Graduate,No,1788,0,91.0,120.0,1.0,Semiurban,Y
LP003752,Male,Yes,2,Graduate,No,3041,2626,133.0,360.0,1.0,Urban,Y
LP003753,Male,Yes,0,Graduate,No,4326,1578,189.0,360.0,1.0,Semiurban,Y
LP003754,,Yes,3+,Graduate,No,9930,2150,185.0,480.0,,Semiurban,Y
LP003755,Male,No,1,Graduate,No,4108,0,206.0,360.0,1.0,Semiurban,Y
LP003756,Male,No,,Graduate,No,16982,0,116.0,240.0,1.0,Semiurban,Y
LP003757,Male,No,0,Graduate,No,15591,0,101.0,360.0,1.0,Semiurban,Y
LP003758,Male,Yes,0,Not Graduate,No,2822,1566,68.0,360.0,1.0,Rural,Y
LP003759,Female,Yes,2,Graduate,No,3398,0,197.0,360.0,1.0,Semiurban,Y
LP003760,Male,Yes,1,Not Graduate,No,11765,0,229.0,360.0,1.0,Urban,Y
LP003761,Female,Yes,2,Graduate,No,7222,0,267.0,120.0,1.0,Urban,Y
LP003762,Male,Yes,1,Graduate,No,5914,3057,159.0,180.0,1.0,Urban,Y
LP003763,Male,Yes,1,Not Graduate,No,1687,3434,103.0,360.0,1.0,Rural,Y
LP003764,Male,Yes,3+,Not Graduate,No,2042,0,73.0,360.0,1.0,Rural,Y
LP003765,Male,No,1,Graduate,No,2320,0,64.0,,0.0,Rural,Y
LP003766,Female,Yes,3+,Graduate,No,11698,2018,,360.0,1.0,Rural,Y
LP003767,Male,Yes,0,Graduate,No,6161,0,236.0,360.0,0.0,Rural,N
LP003768,Male,No,0,Graduate,Yes,4906,0,165.0,360.0,0.0,Semiurban,N
LP003769,Male,Yes,2,Graduate,Yes,4416,496,485.0,84.0,1.0,Semiurban,Y
LP003770,Male,Yes,0,Graduate,No,2334,0,125.0,360.0,1.0,Semiurban,Y
LP003771,Female,Yes,0,Graduate,No,4249,1390,138.0,360.0,0.0,Rural,N
LP003772,Female,Yes,0,Graduate,No,4968,464,163.0,360.0,1.0,Rural,Y
LP003773,Male,Yes,1,Graduate,Yes,1367,203,186.0,36.0,1.0,Rural,Y
LP003774,Female,Yes,1,Graduate,No,2376,1221,92.0,240.0,1.0,Rural,Y
LP003775,Female,Yes,0,Graduate,Yes,3867,1349,131.0,180.0,1.0,Rural,Y
LP003776,Male,Yes,0,Not Graduate,No,5461,2917,205.0,360.0,1.0,Urban,Y
LP003777,Female,Yes,0,Not Graduate,No,1881,7628,322.0,360.0,1.0,Semiurban,Y
LP003778,Male,Yes,0,Graduate,No,1385,394,81.0,480.0,1.0,Rural,Y
LP003779,Female,Yes,0,Graduate,No,2174,1821,149.0,360.0,1.0,Semiurban,Y
LP003780,Female,No,0,Not Graduate,No,8274,0,141.0,360.0,1.0,Semiurban,Y
LP003781,Male,Yes,2,Graduate,No,3490,409,,360.0,1.0,Semiurban,Y
